新书《诸天之百味人生》已发布，求兄弟们推荐、收藏。: https://www.xbiquge.bz/book/35068/40706432.html
完本感言: https://www.xbiquge.bz/book/35068/40706431.html
第一千二百七十六章 灭霸去哪了？: https://www.xbiquge.bz/book/35068/40706118.html
第一千二百七十七章 弗瑞服软，奥丁垂死: https://www.xbiquge.bz/book/35068/40706119.html
第一千二百七十八章 科尔森之死，弗瑞的决断: https://www.xbiquge.bz/book/35068/40706120.html
第一千二百七十九章 你，跪下！（为‘书虫壹壹零号’兄弟加更）: https://www.xbiquge.bz/book/35068/40706121.html
第一千二百八十章 战海拉: https://www.xbiquge.bz/book/35068/40706122.html
第一千二百八十一章 巨狼芬里尔: https://www.xbiquge.bz/book/35068/40706123.html
第一千二百八十二章 米德加德是怎么骂人的？: https://www.xbiquge.bz/book/35068/40706124.html
第一千二百八十三章 麻烦的星爵: https://www.xbiquge.bz/book/35068/40706125.html
第一千二百八十四章 矮人星之殇: https://www.xbiquge.bz/book/35068/40706126.html
第一千二百八十五章 收服矮人族，星爵踪迹: https://www.xbiquge.bz/book/35068/40706127.html
第一千八百二十六章 特训与罗南: https://www.xbiquge.bz/book/35068/40706128.html
第一千二百八十七章 非逼我发飙: https://www.xbiquge.bz/book/35068/40706129.html
第一千二百八十八章 都是‘熟’人: https://www.xbiquge.bz/book/35068/40706130.html
第一千二百八十九章 目标伊戈星: https://www.xbiquge.bz/book/35068/40706131.html
第一千二百九十章 伊戈星or白骨星: https://www.xbiquge.bz/book/35068/40706132.html
第一千二百九十一章 你回来了！: https://www.xbiquge.bz/book/35068/40706133.html
第一千二百九十二章 无限手套，规则的力量: https://www.xbiquge.bz/book/35068/40706134.html
第一千二百九十三章 那个中年妇女，你就是惊队啊？: https://www.xbiquge.bz/book/35068/40706135.html
第一千二百九十四章 惊队VS海拉: https://www.xbiquge.bz/book/35068/40706136.html
第一千二百九十五章 搞定惊队就这么简单: https://www.xbiquge.bz/book/35068/40706137.html
第一千二百九十六章 弗瑞倒台，灭霸降临: https://www.xbiquge.bz/book/35068/40706138.html
第一千二百九十七章 全面战争: https://www.xbiquge.bz/book/35068/40706139.html
第一千二百九十八章 让那蛋蛋再飞一会！: https://www.xbiquge.bz/book/35068/40706140.html
第一千二百九十九章 阵阻星辰，术制‘伊戈’: https://www.xbiquge.bz/book/35068/40706141.html
第一千三百章 群英战灭霸！: https://www.xbiquge.bz/book/35068/40706142.html
第一千三百零一章 无敌灭霸: https://www.xbiquge.bz/book/35068/40706143.html
第一千三百零二章 无限宝石之战: https://www.xbiquge.bz/book/35068/40706144.html
第一千三百零三章 灭霸为奴: https://www.xbiquge.bz/book/35068/40706145.html
第一千三百零四章 ‘无限手套’完全版: https://www.xbiquge.bz/book/35068/40706146.html
第一千三百零五章 法则力量，大胆设想！: https://www.xbiquge.bz/book/35068/40706147.html
第一千三百零六章 通天教主异界游: https://www.xbiquge.bz/book/35068/40706148.html
第一千三百零七章 臣服或者...死！: https://www.xbiquge.bz/book/35068/40706149.html
第一千三百零八章 绯红女巫入瓮来: https://www.xbiquge.bz/book/35068/40706150.html
第一千三百零九章 给‘惊奇队长’挖坑: https://www.xbiquge.bz/book/35068/40706151.html
第一千三百一十章 提前登场的‘奇异博士’: https://www.xbiquge.bz/book/35068/40706152.html
第一千三百一十一章 你是魔鬼吗？: https://www.xbiquge.bz/book/35068/40706153.html
第一千三百一十二章 纳米医疗技术: https://www.xbiquge.bz/book/35068/40706154.html
第一千三百一十三章 ‘反圣人机甲’的设想: https://www.xbiquge.bz/book/35068/40706155.html
第一千三百一十四章 ‘奥丁’成圣了！: https://www.xbiquge.bz/book/35068/40706156.html
第一千三百一十五章 圣人打手: https://www.xbiquge.bz/book/35068/40706157.html
第一千三百一十六章 皮姆粒子，斯特兰奇的突破: https://www.xbiquge.bz/book/35068/40706158.html
第一千三百一十七章 物理永生，超强纳米: https://www.xbiquge.bz/book/35068/40706159.html
第一千三百一十八章 惊现鼠妖: https://www.xbiquge.bz/book/35068/40706160.html
第一千三百一十九章 开天圣人的手段: https://www.xbiquge.bz/book/35068/40706161.html
第一千三百二十章 驱赶恒星的女人: https://www.xbiquge.bz/book/35068/40706163.html
第一千三百二十一章 力压泰坦，圣人之威: https://www.xbiquge.bz/book/35068/40706164.html
第一千三百二十二章 失败者联盟: https://www.xbiquge.bz/book/35068/40706165.html
第一千三百二十三章 期待钢铁侠与蝙蝠侠的碰撞: https://www.xbiquge.bz/book/35068/40706166.html
第一千三百二十四章 DC世界的首富: https://www.xbiquge.bz/book/35068/40706167.html
第一千三百二十五章 布鲁斯三世: https://www.xbiquge.bz/book/35068/40706168.html
第一千三百二十六章 路遇打劫: https://www.xbiquge.bz/book/35068/40706169.html
第一千三百二十七章 要不要截个胡呢？: https://www.xbiquge.bz/book/35068/40706170.html
第一千三百二十八章 氪星猜想和超人基因: https://www.xbiquge.bz/book/35068/40706171.html
第一千三百二十九章 神奇女侠1984: https://www.xbiquge.bz/book/35068/40706172.html
第一千三百三十章 谎言之神的玩具: https://www.xbiquge.bz/book/35068/40706173.html
第一千三百三十一章 因果与遇袭: https://www.xbiquge.bz/book/35068/40706174.html
第一千三百三十二章 史密...是‘布鲁斯夫妇’！: https://www.xbiquge.bz/book/35068/40706175.html
第一千三百三十三章 愿者上钩，钓美人鱼！: https://www.xbiquge.bz/book/35068/40706176.html
第一千三百三十四章 亚特兰蒂斯的鱼美人: https://www.xbiquge.bz/book/35068/40706177.html
第一千三百三十五章 我是海神！！！: https://www.xbiquge.bz/book/35068/40706178.html
第一千三百三十六章 七海之主！！！: https://www.xbiquge.bz/book/35068/40706179.html
第一千三百三十七章 向地面文明宣战: https://www.xbiquge.bz/book/35068/40706180.html
第一千三百三十八章 来自海底文明的强势: https://www.xbiquge.bz/book/35068/40706181.html
第一千三百三十九章 海神坐骑: https://www.xbiquge.bz/book/35068/40706182.html
第一千三百四十章 神力源泉，烈火烹油: https://www.xbiquge.bz/book/35068/40706183.html
第一千三百四十一章 亲自动手: https://www.xbiquge.bz/book/35068/40706184.html
第一千三百四十二章 魔法突破: https://www.xbiquge.bz/book/35068/40706185.html
第一千三百四十三章 悲催氪星人: https://www.xbiquge.bz/book/35068/40706186.html
第一千三百四十四章 托尼的DC之旅: https://www.xbiquge.bz/book/35068/40706187.html
第一千三百四十五章 乱斗大都会: https://www.xbiquge.bz/book/35068/40706188.html
第一千三百四十六章 完虐氪星人: https://www.xbiquge.bz/book/35068/40706189.html
第一千三百四十七章 发现氪石: https://www.xbiquge.bz/book/35068/40706190.html
第一千三百四十八章 英雄反派，粉墨登场: https://www.xbiquge.bz/book/35068/40706191.html
第一千三百四十九章 氪星人基因药剂: https://www.xbiquge.bz/book/35068/40706192.html
第一千三百五十章 接受强化: https://www.xbiquge.bz/book/35068/40706193.html
第一千三百五十一章 蝙蝠侠在行动: https://www.xbiquge.bz/book/35068/40706194.html
第一千三百五十二章 即将碰撞的‘蝙蝠’与‘钢铁’！: https://www.xbiquge.bz/book/35068/40706195.html
第一千三百五十三章 开战，红色电光: https://www.xbiquge.bz/book/35068/40706196.html
第一千三百五十四章 ‘黄少宏归来’与‘进击的卢瑟’: https://www.xbiquge.bz/book/35068/40706197.html
第一千三百五十五章 颤抖吧，世界！: https://www.xbiquge.bz/book/35068/40706198.html
第一千三百五十六章 地球毁灭: https://www.xbiquge.bz/book/35068/40706199.html
第一千三百五十七章 击杀‘达克赛德’: https://www.xbiquge.bz/book/35068/40706200.html
第一千三百五十八章 DC终章: https://www.xbiquge.bz/book/35068/40706201.html
第一千三百五十九章 超级合金，哈利波特世界: https://www.xbiquge.bz/book/35068/40706202.html
第一千三百六十章 入驻斜角巷: https://www.xbiquge.bz/book/35068/40706203.html
第一千三百六十一章 魔法石: https://www.xbiquge.bz/book/35068/40706204.html
第一千三百六十二章 家养小精灵: https://www.xbiquge.bz/book/35068/40706205.html
第一千三百六十三章 奇怪的分院帽: https://www.xbiquge.bz/book/35068/40706206.html
第一千三百六十四章 不一样的凤凰，黄少宏的魔药: https://www.xbiquge.bz/book/35068/40706207.html
第一千三百六十五章 你那是魔法嘛！: https://www.xbiquge.bz/book/35068/40706208.html
第一千三百六十六章 分院帽竟然是......: https://www.xbiquge.bz/book/35068/40706209.html
第一千三百六十七章 魔法大战，‘乌龙出洞’: https://www.xbiquge.bz/book/35068/40706210.html
第一千三百六十八章 他超过了‘梅林’！: https://www.xbiquge.bz/book/35068/40706211.html
第一千三百六十九章 魔法起源: https://www.xbiquge.bz/book/35068/40706212.html
第一千三百七十章 罪起鸿钧: https://www.xbiquge.bz/book/35068/40706213.html
第一千三百七十一章 祖凤精血: https://www.xbiquge.bz/book/35068/40706214.html
第一千三百七十二章 霍格沃兹，强敌来袭: https://www.xbiquge.bz/book/35068/40706215.html
第一千三百七十三章 半神法师: https://www.xbiquge.bz/book/35068/40706216.html
第一千三百七十四章 那就都不要走了！: https://www.xbiquge.bz/book/35068/40706217.html
第一千三百七十五章 魔法真神？: https://www.xbiquge.bz/book/35068/40706218.html
第一千三百七十六章 亚瑟王！: https://www.xbiquge.bz/book/35068/40706219.html
第一千三百七十七章 石中剑？字数也对不上啊！: https://www.xbiquge.bz/book/35068/40706220.html
第一千三百七十八章 轩辕剑，新世界: https://www.xbiquge.bz/book/35068/40706221.html
第一千三百七十九章 杰克船长的罗盘: https://www.xbiquge.bz/book/35068/40706222.html
第一千三百八十章 我可听话了！: https://www.xbiquge.bz/book/35068/40706223.html
第一千三百八十一章 近战法师与忠诚大副！: https://www.xbiquge.bz/book/35068/40706224.html
第一千三百八十二章 忠诚大副二番战！: https://www.xbiquge.bz/book/35068/40706225.html
第一千三百八十三章 进击的鬼船: https://www.xbiquge.bz/book/35068/40706226.html
第一千三百八十四章 波塞冬之墓: https://www.xbiquge.bz/book/35068/40706227.html
第一千三百八十五章 波塞冬没死！: https://www.xbiquge.bz/book/35068/40706228.html
第一千三百八十六章 神器之争: https://www.xbiquge.bz/book/35068/40706229.html
第一千三百八十七章 三叉戟异变: https://www.xbiquge.bz/book/35068/40706230.html
第一千三百八十八章 海神复活: https://www.xbiquge.bz/book/35068/40706231.html
第一千三百八十九章 不讲公德的下场: https://www.xbiquge.bz/book/35068/40706232.html
第一千三百九十章 飞翔的黑珍珠号: https://www.xbiquge.bz/book/35068/40706233.html
第一千三百九十一章 玄武？: https://www.xbiquge.bz/book/35068/40706234.html
第一千三百九十二章 波塞冬的谋划: https://www.xbiquge.bz/book/35068/40706235.html
第一千三百九十三章 霸下之殇: https://www.xbiquge.bz/book/35068/40706236.html
第一千三百九十四章 霸下传承与机缘: https://www.xbiquge.bz/book/35068/40706237.html
第一千三百九十五章 打劫波塞冬: https://www.xbiquge.bz/book/35068/40706238.html
第一千三百九十六章 三叉戟到手，图谋泰坦王: https://www.xbiquge.bz/book/35068/40706239.html
第一千三百九十七章 提升实力，进入地狱: https://www.xbiquge.bz/book/35068/40706240.html
第一千三百九十八章 深渊之行: https://www.xbiquge.bz/book/35068/40706241.html
第一千三百九十九章 神王之力，一步登天: https://www.xbiquge.bz/book/35068/40706242.html
第一千四百章 屠神之旅: https://www.xbiquge.bz/book/35068/40706243.html
第一千四百零一章 诸神世界: https://www.xbiquge.bz/book/35068/40706244.html
第一千四百零二章 冥神哈迪斯: https://www.xbiquge.bz/book/35068/40706245.html
第一千四百零三章 该动手了！: https://www.xbiquge.bz/book/35068/40706246.html
第一千四百零四章 打的冥王叫爸爸: https://www.xbiquge.bz/book/35068/40706247.html
第一千四百零五章 败宙斯: https://www.xbiquge.bz/book/35068/40706248.html
第一千四百零六章 杀死海妖的方法: https://www.xbiquge.bz/book/35068/40706249.html
第一千四百零七章 雅典娜再临: https://www.xbiquge.bz/book/35068/40706250.html
第一千四百零八章 神战开始了: https://www.xbiquge.bz/book/35068/40706251.html
第一千四百零九章 神战: https://www.xbiquge.bz/book/35068/40706252.html
第一千四百一十章 神之殇: https://www.xbiquge.bz/book/35068/40706253.html
第一千四百一十一章 趁火打劫的黄少宏: https://www.xbiquge.bz/book/35068/40706254.html
第一千四百一十二章 命运丝线: https://www.xbiquge.bz/book/35068/40706255.html
第一千四百一十三章 那就是聘礼: https://www.xbiquge.bz/book/35068/40706256.html
第一千四百一十四章 我宙斯，打钱！: https://www.xbiquge.bz/book/35068/40706257.html
第一千一百一十五章 我也是这么想的: https://www.xbiquge.bz/book/35068/40706258.html
第一千四百一十六章 神王之战，天崩！: https://www.xbiquge.bz/book/35068/40706259.html
第一千四百一十七章 现实世界被入侵: https://www.xbiquge.bz/book/35068/40706260.html
第一千四百一十八章 试探攻击: https://www.xbiquge.bz/book/35068/40706261.html
第一千四百一十九章 圣级之战: https://www.xbiquge.bz/book/35068/40706262.html
第一千四百二十章 困五圣，寻李耳: https://www.xbiquge.bz/book/35068/40706263.html
第一千四百二十一章 洪荒: https://www.xbiquge.bz/book/35068/40706265.html
第一千四百二十二章 容纳星球，完善基因: https://www.xbiquge.bz/book/35068/40706266.html
第一千四百二十三章 得宝不周山: https://www.xbiquge.bz/book/35068/40706267.html
第一千二百二十四章 给三清拉仇恨: https://www.xbiquge.bz/book/35068/40706268.html
第一千四百二十五章 小小的意外: https://www.xbiquge.bz/book/35068/40706269.html
第一千四百二十六章 李代桃僵: https://www.xbiquge.bz/book/35068/40706270.html
第一千四百二十七章 堵紫霄宫大门: https://www.xbiquge.bz/book/35068/40706271.html
第一千四百二十八章 女娲、天帝皆服软: https://www.xbiquge.bz/book/35068/40706272.html
第一千四百二十九章 先天金蝉，殴打准提！: https://www.xbiquge.bz/book/35068/40706273.html
第一千四百三十章 巧得七宝妙树: https://www.xbiquge.bz/book/35068/40706274.html
第一千四百三十一章 鸿钧开讲，围殴准提: https://www.xbiquge.bz/book/35068/40706275.html
第一千四百三十二章 斩尸: https://www.xbiquge.bz/book/35068/40706276.html
第一千四百三十三章 得至宝，反包围: https://www.xbiquge.bz/book/35068/40706277.html
第一千四百三十四章 断你成圣机缘！: https://www.xbiquge.bz/book/35068/40706278.html
第一千四百三十五章 女娲就范，天道为证！: https://www.xbiquge.bz/book/35068/40706279.html
第一千四百三十六章 女娲婚事，洪荒云动: https://www.xbiquge.bz/book/35068/40706280.html
第一千四百三十七章 天婚，功德金轮: https://www.xbiquge.bz/book/35068/40706281.html
第一千四百三十八章 纷纷成圣，立教挨雷劈！: https://www.xbiquge.bz/book/35068/40706282.html
第一千四百三十九章 吾为人皇，谋算鸿钧: https://www.xbiquge.bz/book/35068/40706283.html
第一千四百四十章 东皇钟到手: https://www.xbiquge.bz/book/35068/40706284.html
第一千四百四十一章 怒撞不周山: https://www.xbiquge.bz/book/35068/40706285.html
第一千四百四十二章 鲲鹏出来接客了！: https://www.xbiquge.bz/book/35068/40706286.html
第一千四百四十三章 杀鲲鹏，知隐秘: https://www.xbiquge.bz/book/35068/40706287.html
第一千四百四十四章 紫霄宫中白眼狼: https://www.xbiquge.bz/book/35068/40706288.html
第一千四百四十五章 万族共尊，我为天帝！: https://www.xbiquge.bz/book/35068/40706289.html
第一千四百四十六 议封神，大古怪！: https://www.xbiquge.bz/book/35068/40706290.html
第一千四百四十七章 重炼星辰，谋镇元: https://www.xbiquge.bz/book/35068/40706291.html
第一千四百四十八章 镇元子的造反之路: https://www.xbiquge.bz/book/35068/40706292.html
第一千四百四十九章 镇元跌倒，天帝吃饱: https://www.xbiquge.bz/book/35068/40706293.html
第一千四百五十章 十二都天阵，开天斧重现: https://www.xbiquge.bz/book/35068/40706294.html
第一千四百五十一章 穷凶极恶的天帝: https://www.xbiquge.bz/book/35068/40706295.html
第一千四百五十二章 与圣人开战: https://www.xbiquge.bz/book/35068/40706296.html
第一千四百五十三章 杀菩提！: https://www.xbiquge.bz/book/35068/40706297.html
第一千四百五十四章 女娲VS准提: https://www.xbiquge.bz/book/35068/40706298.html
第一千四百五十五章 震西方，圣人之战: https://www.xbiquge.bz/book/35068/40706299.html
第一千四百五十六章 闯净土，灭大鹏: https://www.xbiquge.bz/book/35068/40706300.html
第一千四百五十七章 梵天现: https://www.xbiquge.bz/book/35068/40706301.html
第一千四百五十八章 灭神魔、道祖现: https://www.xbiquge.bz/book/35068/40706302.html
第一千四百五十九章 天道之下，再填三圣: https://www.xbiquge.bz/book/35068/40706303.html
第一千四百六十章 大闹紫霄宫: https://www.xbiquge.bz/book/35068/40706304.html
第一千四百六十一章 屠圣: https://www.xbiquge.bz/book/35068/40706305.html
第一千四百六十二章 鸿钧陨，西方灭: https://www.xbiquge.bz/book/35068/40706306.html
第一千四百六十三章 神雷练体，我觉得还可以抢救一下: https://www.xbiquge.bz/book/35068/40706307.html
第一千四百六十四章 最强左手: https://www.xbiquge.bz/book/35068/40706308.html
第一千四百六十五章 吸干血海: https://www.xbiquge.bz/book/35068/40706309.html
第一千四百六十六章 鸠占鹊巢，我为冥河: https://www.xbiquge.bz/book/35068/40706310.html
第一千四百六十七章 血海分身，实力提升: https://www.xbiquge.bz/book/35068/40706311.html
第一千四百六十八章 四大分身: https://www.xbiquge.bz/book/35068/40706312.html
第一千四百六十九章 真·盘古正宗: https://www.xbiquge.bz/book/35068/40706313.html
第一千四百七十章 傻子才把会名字告诉对手: https://www.xbiquge.bz/book/35068/40706314.html
第一千四百七十一章 地球打地球: https://www.xbiquge.bz/book/35068/40706315.html
第一千四百七十二章 反圣人机甲雏形: https://www.xbiquge.bz/book/35068/40706316.html
第一千四百七十三章 托尼斯塔克的科技之道: https://www.xbiquge.bz/book/35068/40706317.html
第一千四百七十四章 收服火焰巨人: https://www.xbiquge.bz/book/35068/40706318.html
第一千四百七十五章 重返聊斋世界: https://www.xbiquge.bz/book/35068/40706319.html
第一千四百七十六章 准提是我弄死的: https://www.xbiquge.bz/book/35068/40706320.html
第一千四百七十七章 反圣人装甲VS不动明王: https://www.xbiquge.bz/book/35068/40706321.html
第一千四百七十八章 战斗与收获: https://www.xbiquge.bz/book/35068/40706322.html
第一千四百七十九章 神道登顶，再掌三界: https://www.xbiquge.bz/book/35068/40706323.html
第一千四百八十章 大收获，新目标: https://www.xbiquge.bz/book/35068/40706324.html
第一千四百八十一章 月光宝盒: https://www.xbiquge.bz/book/35068/40706325.html
第一千四百八十二章 穿越密码六六六: https://www.xbiquge.bz/book/35068/40706326.html
第一千四百八十三章 玉面飞龙‘至尊宝’: https://www.xbiquge.bz/book/35068/40706327.html
第一千四百八十四章 六颗痣: https://www.xbiquge.bz/book/35068/40706328.html
第一千四百八十五章 黑人至尊宝: https://www.xbiquge.bz/book/35068/40706329.html
第一千四百八十六章 死猴子，把金箍棒交出来！: https://www.xbiquge.bz/book/35068/40706330.html
第一千四百八十七章 我要那个猪头: https://www.xbiquge.bz/book/35068/40706331.html
第一千四百八十八章 原来‘东皇钟锤’就是...: https://www.xbiquge.bz/book/35068/40706332.html
第一千四百八十九章 五行镇慈航: https://www.xbiquge.bz/book/35068/40706333.html
第一千四百九十章 踏平灵山，圣人显踪: https://www.xbiquge.bz/book/35068/40706334.html
第一千四百九十一章 战准提，夺宝树: https://www.xbiquge.bz/book/35068/40706335.html
第一千四百九十二章 诸位圣人，你们一起上吧: https://www.xbiquge.bz/book/35068/40706336.html
第一千四百九十三章 赶尽杀绝: https://www.xbiquge.bz/book/35068/40706337.html
第一千四百九十四章 再灭鸿钧: https://www.xbiquge.bz/book/35068/40706338.html
第一千四百九十五章 世界虫: https://www.xbiquge.bz/book/35068/40706339.html
第一千四百九十六章 残破世界，另一个通天: https://www.xbiquge.bz/book/35068/40706340.html
第一千四百九十七章 盘古元神，通天过往: https://www.xbiquge.bz/book/35068/40706341.html
第一千四百九十八章 合三清而化盘古: https://www.xbiquge.bz/book/35068/40706342.html
第一千四百九十九章 时来天地皆同力: https://www.xbiquge.bz/book/35068/40706343.html
第一千五百章 终成大道: https://www.xbiquge.bz/book/35068/40706344.html
第一千五百零一章 二圣的请求: https://www.xbiquge.bz/book/35068/40706345.html
第一千五百零二章 吾教何名？: https://www.xbiquge.bz/book/35068/40706346.html
第一千五百零三章 扫尽天下宝，事毕返龙珠: https://www.xbiquge.bz/book/35068/40706347.html
第一千五百零四章 有人搞事情: https://www.xbiquge.bz/book/35068/40706348.html
第一千五百零五章 集团危机？吓死你们！: https://www.xbiquge.bz/book/35068/40706349.html
第一千五百零六章 皇室的算计: https://www.xbiquge.bz/book/35068/40706350.html
第一千五百零七章 坏人的底牌: https://www.xbiquge.bz/book/35068/40706351.html
第一千五百零八章 秒杀，一秒五: https://www.xbiquge.bz/book/35068/40706352.html
第一千五百零九章 圣人都会眼馋的东西: https://www.xbiquge.bz/book/35068/40706353.html
第一千五百一十章 美达摩星人的秘传法术: https://www.xbiquge.bz/book/35068/40706354.html
第一千五百一十一章 强大的合体效果: https://www.xbiquge.bz/book/35068/40706355.html
第一千五百一十二章 女装大佬与宇宙毁灭: https://www.xbiquge.bz/book/35068/40706356.html
第一千五百一十三章 星河碎，宇宙崩: https://www.xbiquge.bz/book/35068/40706357.html
第一千五百一十四章 灭杀大千圣人: https://www.xbiquge.bz/book/35068/40706358.html
第一千五百一十五章 倒计时，最后一月: https://www.xbiquge.bz/book/35068/40706359.html
第一千五百一十六章 天才的碰撞与战前准备: https://www.xbiquge.bz/book/35068/40706360.html
第一千五百一十七章 位面战争之集结号: https://www.xbiquge.bz/book/35068/40706361.html
第一千五百一十八章 烨和华证道，再填战力: https://www.xbiquge.bz/book/35068/40706362.html
第一千五百一十九章 临阵磨枪，最后的准备: https://www.xbiquge.bz/book/35068/40706363.html
第一千五百二十章 天发杀机，时间到了: https://www.xbiquge.bz/book/35068/40706364.html
第一千五百二十一章 放心吧，我有底牌: https://www.xbiquge.bz/book/35068/40706365.html
第一千五百二十二章 位面之战（一）: https://www.xbiquge.bz/book/35068/40706366.html
第一千五百二十三章 位面之战(二）: https://www.xbiquge.bz/book/35068/40706367.html
第一千五百二十四章 位面之战（三）: https://www.xbiquge.bz/book/35068/40706368.html
第一千五百二十五章 位面之战（四）: https://www.xbiquge.bz/book/35068/40706369.html
第一千五百二十六章 位面之战（五）: https://www.xbiquge.bz/book/35068/40706370.html
第一千五百二十七章 位面之战（六）: https://www.xbiquge.bz/book/35068/40706371.html
第一千五百二十八章 位面之战（七）: https://www.xbiquge.bz/book/35068/40706372.html
第一千五百二十九章 位面之战（八）: https://www.xbiquge.bz/book/35068/40706373.html
第一千五百三十章 我为纣王: https://www.xbiquge.bz/book/35068/40706375.html
第一千五百三十一章 不一样的封神: https://www.xbiquge.bz/book/35068/40706376.html
第一千五百三十二章 纣王执念，便宜儿子: https://www.xbiquge.bz/book/35068/40706377.html
第一千五百三十三章 凤鸣西岐，祭天大典: https://www.xbiquge.bz/book/35068/40706378.html
第一千五百三十四章 昏君之名: https://www.xbiquge.bz/book/35068/40706379.html
第一千五百三十五章 收孔宣: https://www.xbiquge.bz/book/35068/40706380.html
第一千五百三十六章 苦逼姜尚，帝星崛起: https://www.xbiquge.bz/book/35068/40706381.html
第一千五百三十七章 九公献女，收徒哪吒: https://www.xbiquge.bz/book/35068/40706382.html
第一千五百三十八章 扫除隐患: https://www.xbiquge.bz/book/35068/40706383.html
第一千五百三十九章 姜尚欲应召: https://www.xbiquge.bz/book/35068/40706384.html
第一千五百四十章 人王退准提: https://www.xbiquge.bz/book/35068/40706385.html
第一千五百四十一章 东皇钟锤与微服私访: https://www.xbiquge.bz/book/35068/40706386.html
第一千五百四十二章 老朽愿保护壮士: https://www.xbiquge.bz/book/35068/40706387.html
第一千五百四十三章 邓婵玉归心: https://www.xbiquge.bz/book/35068/40706388.html
第一千五百四十四章 天帝凭何管人王: https://www.xbiquge.bz/book/35068/40706389.html
第一千五百四十五章 恩州驿妖狐画皮，姜子牙动摇初心: https://www.xbiquge.bz/book/35068/40706390.html
第一千五百四十六章 坟地在哪儿都想好了: https://www.xbiquge.bz/book/35068/40706391.html
第一千五百四十七章 天雨粟，鬼夜哭，功比圣贤: https://www.xbiquge.bz/book/35068/40706392.html
第一千五百四十八章 布局天下，谋算姬昌: https://www.xbiquge.bz/book/35068/40706393.html
第一千五百四十九章 夺妻之恨？夺你气运！: https://www.xbiquge.bz/book/35068/40706394.html
第一千五百五十章 闻太师还朝，天下诸侯共朝歌: https://www.xbiquge.bz/book/35068/40706395.html
第一千一百五十一章 商王伏蛟乐，九间殿上戏妲己: https://www.xbiquge.bz/book/35068/40706396.html
第一千五百五十二章 九间殿妖狐邪音，诸侯宴尽显百态: https://www.xbiquge.bz/book/35068/40706397.html
第一千五百五十三章 纣王杯酒释兵权，苏护摔杯反殷商: https://www.xbiquge.bz/book/35068/40706398.html
第一千五百五十四章 五百诸侯围朝歌: https://www.xbiquge.bz/book/35068/40706399.html
第一千五百五十五章 纣王：杨戬，打个赌如何？: https://www.xbiquge.bz/book/35068/40706400.html
第一千五百五十六章 纣王：哪吒，打个赌如何？: https://www.xbiquge.bz/book/35068/40706401.html
第一千五百五十七章 伐纣攻城战: https://www.xbiquge.bz/book/35068/40706402.html
第一千五百五十八章 纣王：朕射偏了！: https://www.xbiquge.bz/book/35068/40706403.html
第一千五百五十九章 朕不服！: https://www.xbiquge.bz/book/35068/40706404.html
第一千五百六十章 不装了，哥摊牌了: https://www.xbiquge.bz/book/35068/40706405.html
第一千五百六十一章 女娲问罪: https://www.xbiquge.bz/book/35068/40706406.html
第一千五百六十二章 朕欲伐天: https://www.xbiquge.bz/book/35068/40706407.html
第一千五百六十三章 娲皇再招妖: https://www.xbiquge.bz/book/35068/40706408.html
第一千五百六十四章 我命由我不由天: https://www.xbiquge.bz/book/35068/40706409.html
第一千五百六十五章 闻太师行遇绝龙岭，商纣王妙笔改乾坤: https://www.xbiquge.bz/book/35068/40706410.html
第一千五百六十六章 欲斩阐教仙: https://www.xbiquge.bz/book/35068/40706411.html
第一千五百六十七章 戏擒阐教仙: https://www.xbiquge.bz/book/35068/40706412.html
第一千五百六十八章 金仙上神榜，人王慑冤魂: https://www.xbiquge.bz/book/35068/40706413.html
第一千五百六十九章 玄都献策: https://www.xbiquge.bz/book/35068/40706414.html
第一千五百七十章 马如风，戟如龙: https://www.xbiquge.bz/book/35068/40706415.html
第一千五百七十一章 求援碧游宫: https://www.xbiquge.bz/book/35068/40706416.html
第一千五百七十二章 怎么就成师叔了？: https://www.xbiquge.bz/book/35068/40706417.html
第一千五百七十三章 铁锅战术: https://www.xbiquge.bz/book/35068/40706418.html
第一千五百七十四章 诛仙遮日月，大阵锁金仙: https://www.xbiquge.bz/book/35068/40706419.html
第一千五百七十五章 你也是修仙之人？: https://www.xbiquge.bz/book/35068/40706420.html
第一千五百七十六章 咒天子以钓大鱼！: https://www.xbiquge.bz/book/35068/40706421.html
第一千五百七十七章 作死的人王: https://www.xbiquge.bz/book/35068/40706422.html
第一千五百七十八章 约斗圣人: https://www.xbiquge.bz/book/35068/40706423.html
第一千五百七十九章 压着圣人打: https://www.xbiquge.bz/book/35068/40706424.html
第一千五百八十章 算计太清圣人: https://www.xbiquge.bz/book/35068/40706425.html
第一千五百八十一章 无耻准提: https://www.xbiquge.bz/book/35068/40706426.html
第一千五百八十二章 ‘终’见鸿钧: https://www.xbiquge.bz/book/35068/40706427.html
第一千五百八十三章 无敌: https://www.xbiquge.bz/book/35068/40706428.html
第一千五百八十四章 杀鸿钧如杀鸡: https://www.xbiquge.bz/book/35068/40706429.html
第一千五百八十五章 位面吞噬，人人如龙（终章）: https://www.xbiquge.bz/book/35068/40706430.html
完本感言: https://www.xbiquge.bz/book/35068/40706431.html
新书《诸天之百味人生》已发布，求兄弟们推荐、收藏。: https://www.xbiquge.bz/book/35068/40706432.html
